time,client,sat,distance,time_s
2024-07-05 13:11:36.742,sensor46408',1-705,4083.0,500.011
2024-07-05 13:11:36.743,sensor46d02',1-705,2707.0,500.012
2024-07-05 13:11:36.743,sensor46404',1-705,8812.0,500.012
2024-07-05 13:11:36.743,sensor21413',1-705,24345.0,500.012
2024-07-05 13:11:36.744,sensor46452',1-705,9308.0,500.013
2024-07-05 13:11:36.744,sensor46403',1-705,2189.0,500.013
2024-07-05 13:11:36.744,sensor21415',1-705,8925.0,500.013
2024-07-05 13:11:36.745,sensor46410',1-705,3747.0,500.014
2024-07-05 13:11:36.745,sensor46451',1-705,9316.0,500.014
2024-07-05 13:11:36.745,sensor46412',1-705,18135.0,500.014
2024-07-05 13:11:36.746,sensor21417',1-705,14792.0,500.015
2024-07-05 13:11:36.746,sensor46416',1-705,5651.0,500.015
2024-07-05 13:11:36.746,sensor46414',1-705,2219.0,500.015
2024-07-05 13:11:36.835,sensor46405',1-705,9326.0,500.104
2024-07-05 13:11:36.836,sensor46d04',1-705,8814.0,500.105
2024-07-05 13:11:36.836,sensor46490',1-705,18140.0,500.105
2024-07-05 13:11:38.852,sensor21414',1-705,7775.0,502.121
2024-07-05 13:11:38.853,sensor46411',1-705,10323.0,502.122
2024-07-05 13:11:38.854,sensor46402',1-705,2716.0,502.123
2024-07-05 13:11:38.854,sensor46415',1-705,4448.0,502.123
2024-07-05 13:11:38.855,sensor21416',1-705,11147.0,502.124
2024-07-05 13:11:38.855,sensor21d13',1-705,24348.0,502.124
2024-07-05 13:11:38.855,sensor46413',1-705,5931.0,502.124
2024-07-05 13:11:38.856,sensor46409',1-705,2716.0,502.125
2024-07-05 13:11:38.856,sensor46419',1-705,7382.0,502.125
2024-07-05 13:11:38.857,sensor46401',1-705,5597.0,502.126
2024-07-05 13:11:38.857,sensor21418',1-705,17194.0,502.126
2024-07-05 13:11:38.858,sensor46d16',1-705,5655.0,502.127
2024-07-05 13:11:38.858,sensor21419',1-705,14647.0,502.127
2024-07-05 13:11:38.858,sensor46407',1-705,9309.0,502.127
2024-07-05 13:11:38.859,sensor46408',1-705,4595.0,502.128
2024-07-05 13:11:38.859,sensor46d02',1-705,2707.0,502.128
2024-07-05 13:11:38.859,sensor46404',1-705,8812.0,502.128
2024-07-05 13:11:38.860,sensor21413',1-705,24345.0,502.129
2024-07-05 13:11:38.860,sensor46452',1-705,9308.0,502.129
2024-07-05 13:11:38.860,sensor46403',1-705,2189.0,502.129
2024-07-05 13:11:38.861,sensor21415',1-705,8925.0,502.13
2024-07-05 13:11:38.862,sensor46410',1-705,3747.0,502.131
2024-07-05 13:11:38.862,sensor46451',1-705,9316.0,502.131
2024-07-05 13:11:38.862,sensor46412',1-705,18135.0,502.131
2024-07-05 13:11:38.863,sensor21417',1-705,14792.0,502.132
2024-07-05 13:11:38.863,sensor46416',1-705,5651.0,502.132
2024-07-05 13:11:38.863,sensor46414',1-705,2219.0,502.132
2024-07-05 13:11:38.958,sensor46405',1-705,9326.0,502.227
2024-07-05 13:11:38.959,sensor46d04',1-705,8814.0,502.228
2024-07-05 13:11:38.959,sensor46490',1-705,18140.0,502.228
2024-07-05 13:11:40.968,sensor21414',1-705,7775.0,504.237
2024-07-05 13:11:40.973,sensor46411',1-705,10323.0,504.242
2024-07-05 13:11:40.977,sensor46402',1-705,2716.0,504.246
2024-07-05 13:11:40.981,sensor46415',1-705,3739.0,504.25
2024-07-05 13:11:40.986,sensor21416',1-705,11147.0,504.255
2024-07-05 13:11:40.990,sensor21d13',1-705,24348.0,504.259
2024-07-05 13:11:40.994,sensor46413',1-705,5931.0,504.263
2024-07-05 13:11:40.999,sensor46409',1-705,2716.0,504.268
2024-07-05 13:11:41.003,sensor46419',1-705,7382.0,504.272
2024-07-05 13:11:41.007,sensor46401',1-705,5597.0,504.276
2024-07-05 13:11:41.012,sensor21418',1-705,17194.0,504.281
2024-07-05 13:11:41.016,sensor46d16',1-705,5655.0,504.285
2024-07-05 13:11:41.020,sensor21419',1-705,14647.0,504.289
2024-07-05 13:11:41.024,sensor46407',1-705,9309.0,504.293
2024-07-05 13:11:41.029,sensor46408',1-705,4595.0,504.298
2024-07-05 13:11:41.033,sensor46d02',1-705,2707.0,504.302
2024-07-05 13:11:41.037,sensor46404',1-705,8812.0,504.306
2024-07-05 13:11:41.042,sensor21413',1-705,24345.0,504.311
2024-07-05 13:11:41.046,sensor46452',1-705,9308.0,504.315
2024-07-05 13:11:41.050,sensor46403',1-705,2189.0,504.319
2024-07-05 13:11:41.055,sensor21415',1-705,8925.0,504.324
2024-07-05 13:11:41.059,sensor46410',1-705,3747.0,504.328
2024-07-05 13:11:41.063,sensor46451',1-705,9316.0,504.332
2024-07-05 13:11:41.068,sensor46412',1-705,18135.0,504.337
2024-07-05 13:11:41.072,sensor21417',1-705,14792.0,504.341
2024-07-05 13:11:41.076,sensor46416',1-705,5651.0,504.345
2024-07-05 13:11:41.080,sensor46414',1-705,2219.0,504.349
2024-07-05 13:11:41.085,sensor46405',1-705,9326.0,504.354
2024-07-05 13:11:41.089,sensor46d04',1-705,8814.0,504.358
2024-07-05 13:11:41.093,sensor46490',1-705,18140.0,504.362
2024-07-05 13:11:43.109,sensor21414',1-705,7775.0,506.378
2024-07-05 13:11:43.113,sensor46411',1-705,10323.0,506.382
2024-07-05 13:11:43.118,sensor46402',1-705,2716.0,506.387
2024-07-05 13:11:43.122,sensor46415',1-705,3739.0,506.391
2024-07-05 13:11:43.127,sensor21416',1-705,11147.0,506.396
2024-07-05 13:11:43.131,sensor21d13',1-705,24348.0,506.4
2024-07-05 13:11:43.135,sensor46413',1-705,5931.0,506.404
2024-07-05 13:11:43.140,sensor46409',1-705,2716.0,506.409
2024-07-05 13:11:43.144,sensor46419',1-705,6875.0,506.413
2024-07-05 13:11:43.148,sensor46401',1-705,5597.0,506.417
2024-07-05 13:11:43.153,sensor21418',1-705,17194.0,506.422
2024-07-05 13:11:43.157,sensor46d16',1-705,5655.0,506.426
2024-07-05 13:11:43.161,sensor21419',1-705,14647.0,506.43
2024-07-05 13:11:43.166,sensor46407',1-705,9309.0,506.435
2024-07-05 13:11:43.170,sensor46408',1-705,4595.0,506.439
2024-07-05 13:11:43.174,sensor46d02',1-705,2707.0,506.443
2024-07-05 13:11:43.179,sensor46404',1-705,8812.0,506.448
2024-07-05 13:11:43.183,sensor21413',1-705,24345.0,506.452
2024-07-05 13:11:43.187,sensor46452',1-705,9308.0,506.456
2024-07-05 13:11:43.192,sensor46403',1-705,2189.0,506.461
2024-07-05 13:11:43.197,sensor21415',1-705,8925.0,506.466
2024-07-05 13:11:43.201,sensor46410',1-705,3747.0,506.47
2024-07-05 13:11:43.205,sensor46451',1-705,9316.0,506.474
2024-07-05 13:11:43.209,sensor46412',1-705,18135.0,506.478
2024-07-05 13:11:43.214,sensor21417',1-705,14792.0,506.483
2024-07-05 13:11:43.218,sensor46416',1-705,5651.0,506.487
2024-07-05 13:11:43.223,sensor46414',1-705,2219.0,506.492
2024-07-05 13:11:43.227,sensor46405',1-705,9326.0,506.496
2024-07-05 13:11:43.231,sensor46d04',1-705,8814.0,506.5
2024-07-05 13:11:43.236,sensor46490',1-705,18140.0,506.505
2024-07-05 13:11:45.307,sensor21414',1-705,7775.0,508.576
2024-07-05 13:11:45.308,sensor46411',1-705,10323.0,508.577
2024-07-05 13:11:45.308,sensor46402',1-705,2716.0,508.577
2024-07-05 13:11:45.309,sensor46415',1-705,3739.0,508.578
2024-07-05 13:11:45.310,sensor21416',1-705,11147.0,508.579
2024-07-05 13:11:45.310,sensor21d13',1-705,24348.0,508.579
2024-07-05 13:11:45.310,sensor46413',1-705,5931.0,508.579
2024-07-05 13:11:45.311,sensor46409',1-705,2716.0,508.58
2024-07-05 13:11:45.311,sensor46419',1-705,6875.0,508.58
2024-07-05 13:11:45.311,sensor46401',1-705,5597.0,508.58
2024-07-05 13:11:45.312,sensor21418',1-705,17194.0,508.581
2024-07-05 13:11:45.312,sensor46d16',1-705,5655.0,508.581
2024-07-05 13:11:45.312,sensor21419',1-705,14647.0,508.581
2024-07-05 13:11:45.313,sensor46407',1-705,9309.0,508.582
2024-07-05 13:11:45.313,sensor46408',1-705,4595.0,508.582
2024-07-05 13:11:45.314,sensor46d02',1-705,2707.0,508.583
2024-07-05 13:11:45.314,sensor46404',1-705,8812.0,508.583
2024-07-05 13:11:45.315,sensor21413',1-705,24345.0,508.584
2024-07-05 13:11:45.315,sensor46452',1-705,9308.0,508.584
2024-07-05 13:11:45.315,sensor46403',1-705,2189.0,508.584
2024-07-05 13:11:45.316,sensor21415',1-705,8925.0,508.585
2024-07-05 13:11:45.316,sensor46410',1-705,3747.0,508.585
2024-07-05 13:11:45.316,sensor46451',1-705,9316.0,508.585
2024-07-05 13:11:45.317,sensor46412',1-705,18135.0,508.586
2024-07-05 13:11:45.317,sensor21417',1-705,14792.0,508.586
2024-07-05 13:11:45.318,sensor46416',1-705,5651.0,508.587
2024-07-05 13:11:45.318,sensor46414',1-705,2219.0,508.587
2024-07-05 13:11:45.405,sensor46405',1-705,9326.0,508.674
2024-07-05 13:11:45.406,sensor46d04',1-705,8814.0,508.675
2024-07-05 13:11:45.406,sensor46490',1-705,18140.0,508.675
2024-07-05 13:11:47.468,sensor21414',1-705,7775.0,510.737
2024-07-05 13:11:47.469,sensor46411',1-705,10323.0,510.738
2024-07-05 13:11:47.470,sensor46402',1-705,3218.0,510.739
2024-07-05 13:11:47.470,sensor46415',1-705,3739.0,510.739
2024-07-05 13:11:47.470,sensor21416',1-705,11147.0,510.739
2024-07-05 13:11:47.471,sensor21d13',1-705,24348.0,510.74
2024-07-05 13:11:47.471,sensor46413',1-705,5931.0,510.74
2024-07-05 13:11:47.471,sensor46409',1-705,2716.0,510.74
2024-07-05 13:11:47.472,sensor46419',1-705,6875.0,510.741
2024-07-05 13:11:47.472,sensor46401',1-705,5597.0,510.741
2024-07-05 13:11:47.472,sensor21418',1-705,17194.0,510.741
2024-07-05 13:11:47.473,sensor46d16',1-705,5655.0,510.742
2024-07-05 13:11:47.473,sensor21419',1-705,14647.0,510.742
2024-07-05 13:11:47.474,sensor46407',1-705,9309.0,510.743
2024-07-05 13:11:47.474,sensor46408',1-705,4595.0,510.743
2024-07-05 13:11:47.475,sensor46d02',1-705,2707.0,510.744
2024-07-05 13:11:47.475,sensor46404',1-705,8812.0,510.744
2024-07-05 13:11:47.475,sensor21413',1-705,24345.0,510.744
2024-07-05 13:11:47.476,sensor46452',1-705,8801.0,510.745
2024-07-05 13:11:47.476,sensor46403',1-705,2189.0,510.745
2024-07-05 13:11:47.476,sensor21415',1-705,8925.0,510.745
2024-07-05 13:11:47.477,sensor46410',1-705,3747.0,510.746
2024-07-05 13:11:47.477,sensor46451',1-705,8806.0,510.746
2024-07-05 13:11:47.477,sensor46412',1-705,18135.0,510.746
2024-07-05 13:11:47.478,sensor21417',1-705,14792.0,510.747
2024-07-05 13:11:47.478,sensor46416',1-705,5651.0,510.747
2024-07-05 13:11:47.478,sensor46414',1-705,2219.0,510.747
2024-07-05 13:11:47.564,sensor46405',1-705,9326.0,510.833
2024-07-05 13:11:47.564,sensor46d04',1-705,8814.0,510.833
2024-07-05 13:11:47.565,sensor46490',1-705,18140.0,510.834
2024-07-05 13:11:49.603,sensor21414',1-705,7775.0,512.872
2024-07-05 13:11:49.607,sensor46411',1-705,10323.0,512.876
2024-07-05 13:11:49.611,sensor46402',1-705,3218.0,512.88
2024-07-05 13:11:49.614,sensor46415',1-705,3739.0,512.883
2024-07-05 13:11:49.618,sensor21416',1-705,11147.0,512.887
2024-07-05 13:11:49.622,sensor21d13',1-705,24348.0,512.891
2024-07-05 13:11:49.626,sensor46413',1-705,5931.0,512.895
2024-07-05 13:11:49.630,sensor46409',1-705,2716.0,512.899
2024-07-05 13:11:49.634,sensor46419',1-705,6875.0,512.903
2024-07-05 13:11:49.637,sensor46401',1-705,5597.0,512.906
2024-07-05 13:11:49.641,sensor21418',1-705,17194.0,512.91
2024-07-05 13:11:49.645,sensor46d16',1-705,5655.0,512.914
2024-07-05 13:11:49.649,sensor21419',1-705,14647.0,512.918
2024-07-05 13:11:49.652,sensor46407',1-705,9309.0,512.921
2024-07-05 13:11:49.656,sensor46408',1-705,4595.0,512.925
2024-07-05 13:11:49.660,sensor46d02',1-705,3228.0,512.929
2024-07-05 13:11:49.664,sensor46404',1-705,8812.0,512.933
2024-07-05 13:11:49.668,sensor21413',1-705,24345.0,512.937
2024-07-05 13:11:49.671,sensor46452',1-705,8801.0,512.94
2024-07-05 13:11:49.675,sensor46403',1-705,2189.0,512.944
2024-07-05 13:11:49.679,sensor21415',1-705,8925.0,512.948
2024-07-05 13:11:49.683,sensor46410',1-705,3747.0,512.952
2024-07-05 13:11:49.687,sensor46451',1-705,8806.0,512.956
2024-07-05 13:11:49.690,sensor46412',1-705,18135.0,512.959
2024-07-05 13:11:49.694,sensor21417',1-705,14792.0,512.963
2024-07-05 13:11:49.698,sensor46416',1-705,5651.0,512.967
2024-07-05 13:11:49.702,sensor46414',1-705,2219.0,512.971
2024-07-05 13:11:49.705,sensor46405',1-705,9326.0,512.974
2024-07-05 13:11:49.709,sensor46d04',1-705,8814.0,512.978
2024-07-05 13:11:49.713,sensor46490',1-705,18140.0,512.982
2024-07-05 13:11:51.852,sensor21414',1-705,7775.0,515.121
2024-07-05 13:11:51.853,sensor46411',1-705,10323.0,515.122
2024-07-05 13:11:51.853,sensor46402',1-705,3218.0,515.122
2024-07-05 13:11:51.854,sensor46415',1-705,3739.0,515.123
2024-07-05 13:11:51.854,sensor21416',1-705,11870.0,515.123
2024-07-05 13:11:51.854,sensor21d13',1-705,24348.0,515.123
2024-07-05 13:11:51.855,sensor46413',1-705,5931.0,515.124
2024-07-05 13:11:51.855,sensor46409',1-705,2716.0,515.124
2024-07-05 13:11:51.855,sensor46419',1-705,6875.0,515.124
2024-07-05 13:11:51.856,sensor46401',1-705,5597.0,515.125
2024-07-05 13:11:51.856,sensor21418',1-705,17194.0,515.125
2024-07-05 13:11:51.856,sensor46d16',1-705,5655.0,515.125
2024-07-05 13:11:51.857,sensor21419',1-705,14647.0,515.126
2024-07-05 13:11:51.858,sensor46407',1-705,9309.0,515.127
2024-07-05 13:11:51.858,sensor46408',1-705,4595.0,515.127
2024-07-05 13:11:51.858,sensor46d02',1-705,3228.0,515.127
2024-07-05 13:11:51.859,sensor46404',1-705,8812.0,515.128
2024-07-05 13:11:51.859,sensor21413',1-705,24345.0,515.128
2024-07-05 13:11:51.859,sensor46452',1-705,8801.0,515.128
2024-07-05 13:11:51.860,sensor46403',1-705,2189.0,515.129
2024-07-05 13:11:51.860,sensor21415',1-705,8925.0,515.129
2024-07-05 13:11:51.860,sensor46410',1-705,3747.0,515.129
2024-07-05 13:11:51.861,sensor46451',1-705,8806.0,515.13
2024-07-05 13:11:51.861,sensor46412',1-705,18135.0,515.13
2024-07-05 13:11:51.862,sensor21417',1-705,14792.0,515.131
2024-07-05 13:11:51.862,sensor46416',1-705,5651.0,515.131
2024-07-05 13:11:51.862,sensor46414',1-705,2219.0,515.131
2024-07-05 13:11:51.947,sensor46405',1-705,9326.0,515.216
2024-07-05 13:11:51.947,sensor46d04',1-705,8814.0,515.216
2024-07-05 13:11:51.948,sensor46490',1-705,18140.0,515.217
2024-07-05 13:11:53.993,sensor21414',1-705,7775.0,517.262
2024-07-05 13:11:53.994,sensor46411',1-705,10323.0,517.263
2024-07-05 13:11:53.994,sensor46402',1-705,3218.0,517.263
2024-07-05 13:11:53.995,sensor46415',1-705,3739.0,517.264
2024-07-05 13:11:53.995,sensor21416',1-705,11870.0,517.264
2024-07-05 13:11:53.995,sensor21d13',1-705,24348.0,517.264
2024-07-05 13:11:53.996,sensor46413',1-705,5931.0,517.265
2024-07-05 13:11:53.996,sensor46409',1-705,2716.0,517.265
2024-07-05 13:11:53.996,sensor46419',1-705,6875.0,517.265
2024-07-05 13:11:53.997,sensor46401',1-705,5597.0,517.266
2024-07-05 13:11:53.997,sensor21418',1-705,17194.0,517.266
2024-07-05 13:11:53.997,sensor46d16',1-705,5655.0,517.266
2024-07-05 13:11:53.998,sensor21419',1-705,14647.0,517.267
2024-07-05 13:11:53.998,sensor46407',1-705,9309.0,517.267
2024-07-05 13:11:53.998,sensor46408',1-705,4595.0,517.267
2024-07-05 13:11:53.999,sensor46d02',1-705,3228.0,517.268
2024-07-05 13:11:53.999,sensor46404',1-705,8812.0,517.268
2024-07-05 13:11:53.999,sensor21413',1-705,24345.0,517.268
2024-07-05 13:11:54.000,sensor46452',1-705,8801.0,517.269
2024-07-05 13:11:54.000,sensor46403',1-705,2189.0,517.269
2024-07-05 13:11:54.001,sensor21415',1-705,8925.0,517.27
2024-07-05 13:11:54.001,sensor46410',1-705,3747.0,517.27
2024-07-05 13:11:54.002,sensor46451',1-705,8806.0,517.271
2024-07-05 13:11:54.002,sensor46412',1-705,18135.0,517.271
2024-07-05 13:11:54.002,sensor21417',1-705,14792.0,517.271
2024-07-05 13:11:54.003,sensor46416',1-705,5651.0,517.272
2024-07-05 13:11:54.003,sensor46414',1-705,2219.0,517.272
2024-07-05 13:11:54.091,sensor46405',1-705,9326.0,517.36
2024-07-05 13:11:54.091,sensor46d04',1-705,8814.0,517.36
2024-07-05 13:11:54.092,sensor46490',1-705,18140.0,517.361
2024-07-05 13:11:56.116,sensor21414',1-705,7775.0,519.385
2024-07-05 13:11:56.117,sensor46411',1-705,10323.0,519.386
2024-07-05 13:11:56.118,sensor46402',1-705,3218.0,519.387
2024-07-05 13:11:56.118,sensor46415',1-705,3739.0,519.387
2024-07-05 13:11:56.118,sensor21416',1-705,11870.0,519.387
2024-07-05 13:11:56.119,sensor21d13',1-705,24348.0,519.388
2024-07-05 13:11:56.119,sensor46413',1-705,6626.0,519.388
2024-07-05 13:11:56.119,sensor46409',1-705,2716.0,519.388
2024-07-05 13:11:56.120,sensor46419',1-705,6875.0,519.389
2024-07-05 13:11:56.120,sensor46401',1-705,5597.0,519.389
2024-07-05 13:11:56.121,sensor21418',1-705,17703.0,519.39
2024-07-05 13:11:56.121,sensor46d16',1-705,4970.0,519.39
2024-07-05 13:11:56.122,sensor21419',1-705,14647.0,519.391
2024-07-05 13:11:56.122,sensor46407',1-705,9309.0,519.391
2024-07-05 13:11:56.123,sensor46408',1-705,4595.0,519.392
2024-07-05 13:11:56.123,sensor46d02',1-705,3228.0,519.392
2024-07-05 13:11:56.123,sensor46404',1-705,8812.0,519.392
2024-07-05 13:11:56.124,sensor21413',1-705,24345.0,519.393
2024-07-05 13:11:56.124,sensor46452',1-705,8801.0,519.393
2024-07-05 13:11:56.124,sensor46403',1-705,2189.0,519.393
2024-07-05 13:11:56.125,sensor21415',1-705,9426.0,519.394
2024-07-05 13:11:56.125,sensor46410',1-705,3747.0,519.394
2024-07-05 13:11:56.125,sensor46451',1-705,8806.0,519.394
2024-07-05 13:11:56.126,sensor46412',1-705,18135.0,519.395
2024-07-05 13:11:56.126,sensor21417',1-705,14792.0,519.395
2024-07-05 13:11:56.127,sensor46416',1-705,4965.0,519.396
2024-07-05 13:11:56.127,sensor46414',1-705,2219.0,519.396
2024-07-05 13:11:56.219,sensor46405',1-705,9326.0,519.488
2024-07-05 13:11:56.219,sensor46d04',1-705,8814.0,519.488
2024-07-05 13:11:56.220,sensor46490',1-705,18140.0,519.489
2024-07-05 13:11:58.309,sensor21414',1-705,7775.0,521.578
2024-07-05 13:11:58.310,sensor46411',1-705,10323.0,521.579
2024-07-05 13:11:58.310,sensor46402',1-705,3218.0,521.579
2024-07-05 13:11:58.310,sensor46415',1-705,3739.0,521.579
2024-07-05 13:11:58.311,sensor21416',1-705,11870.0,521.58
2024-07-05 13:11:58.311,sensor21d13',1-705,24348.0,521.58
2024-07-05 13:11:58.311,sensor46413',1-705,6626.0,521.58
2024-07-05 13:11:58.312,sensor46409',1-705,2716.0,521.581
2024-07-05 13:11:58.312,sensor46419',1-705,6875.0,521.581
2024-07-05 13:11:58.312,sensor46401',1-705,5597.0,521.581
2024-07-05 13:11:58.313,sensor21418',1-705,18721.0,521.582
2024-07-05 13:11:58.314,sensor46d16',1-705,4970.0,521.583
2024-07-05 13:11:58.314,sensor21419',1-705,14647.0,521.583
2024-07-05 13:11:58.314,sensor46407',1-705,9309.0,521.583
2024-07-05 13:11:58.315,sensor46408',1-705,5286.0,521.584
2024-07-05 13:11:58.315,sensor46d02',1-705,3228.0,521.584
2024-07-05 13:11:58.315,sensor46404',1-705,7420.0,521.584
2024-07-05 13:11:58.316,sensor21413',1-705,24345.0,521.585
2024-07-05 13:11:58.316,sensor46452',1-705,8801.0,521.585
2024-07-05 13:11:58.316,sensor46403',1-705,2189.0,521.585
2024-07-05 13:11:58.317,sensor21415',1-705,9426.0,521.586
2024-07-05 13:11:58.317,sensor46410',1-705,3747.0,521.586
2024-07-05 13:11:58.318,sensor46451',1-705,8806.0,521.587
2024-07-05 13:11:58.318,sensor46412',1-705,18135.0,521.587
2024-07-05 13:11:58.318,sensor21417',1-705,14792.0,521.587
2024-07-05 13:11:58.319,sensor46416',1-705,4965.0,521.588
2024-07-05 13:11:58.319,sensor46414',1-705,2219.0,521.588
2024-07-05 13:11:58.402,sensor46405',1-705,9326.0,521.671
2024-07-05 13:11:58.403,sensor46d04',1-705,7423.0,521.672
2024-07-05 13:11:58.403,sensor46490',1-705,18140.0,521.672
2024-07-05 13:12:00.458,sensor21414',1-705,7775.0,523.727
2024-07-05 13:12:00.459,sensor46411',1-705,10323.0,523.728
2024-07-05 13:12:00.459,sensor46402',1-705,3218.0,523.728
2024-07-05 13:12:00.460,sensor46415',1-705,3739.0,523.729
2024-07-05 13:12:00.460,sensor21416',1-705,11870.0,523.729
2024-07-05 13:12:00.461,sensor21d13',1-705,24348.0,523.73
2024-07-05 13:12:00.461,sensor46413',1-705,6626.0,523.73
2024-07-05 13:12:00.462,sensor46409',1-705,2716.0,523.731
2024-07-05 13:12:00.462,sensor46419',1-705,6875.0,523.731
2024-07-05 13:12:00.462,sensor46401',1-705,5597.0,523.731
2024-07-05 13:12:00.463,sensor21418',1-705,18721.0,523.732
2024-07-05 13:12:00.463,sensor46d16',1-705,4970.0,523.732
2024-07-05 13:12:00.463,sensor21419',1-705,14647.0,523.732
2024-07-05 13:12:00.464,sensor46407',1-705,9309.0,523.733
2024-07-05 13:12:00.464,sensor46408',1-705,5286.0,523.733
2024-07-05 13:12:00.464,sensor46d02',1-705,3228.0,523.733
2024-07-05 13:12:00.465,sensor46404',1-705,7420.0,523.734
2024-07-05 13:12:00.465,sensor21413',1-705,24345.0,523.734
2024-07-05 13:12:00.466,sensor46452',1-705,8801.0,523.735
2024-07-05 13:12:00.466,sensor46403',1-705,2189.0,523.735
2024-07-05 13:12:00.467,sensor21415',1-705,9426.0,523.736
2024-07-05 13:12:00.467,sensor46410',1-705,3241.0,523.736
2024-07-05 13:12:00.467,sensor46451',1-705,8806.0,523.736
2024-07-05 13:12:00.468,sensor46412',1-705,18135.0,523.737
2024-07-05 13:12:00.468,sensor21417',1-705,14792.0,523.737
2024-07-05 13:12:00.468,sensor46416',1-705,4965.0,523.737
2024-07-05 13:12:00.469,sensor46414',1-705,2219.0,523.738
2024-07-05 13:12:00.557,sensor46405',1-705,9326.0,523.826
2024-07-05 13:12:00.557,sensor46d04',1-705,7423.0,523.826
2024-07-05 13:12:00.557,sensor46490',1-705,18140.0,523.826
2024-07-05 13:12:02.640,sensor21414',1-705,7775.0,525.909
2024-07-05 13:12:02.641,sensor46411',1-705,10323.0,525.91
2024-07-05 13:12:02.641,sensor46402',1-705,3218.0,525.91
2024-07-05 13:12:02.642,sensor46415',1-705,3739.0,525.911
2024-07-05 13:12:02.642,sensor21416',1-705,11870.0,525.911
2024-07-05 13:12:02.642,sensor21d13',1-705,24348.0,525.911
2024-07-05 13:12:02.643,sensor46413',1-705,6626.0,525.912
2024-07-05 13:12:02.643,sensor46409',1-705,2716.0,525.912
2024-07-05 13:12:02.643,sensor46419',1-705,6191.0,525.912
2024-07-05 13:12:02.644,sensor46401',1-705,6100.0,525.913
2024-07-05 13:12:02.644,sensor21418',1-705,18721.0,525.913
2024-07-05 13:12:02.645,sensor46d16',1-705,4970.0,525.914
2024-07-05 13:12:02.645,sensor21419',1-705,14647.0,525.914
2024-07-05 13:12:02.646,sensor46407',1-705,9309.0,525.915
2024-07-05 13:12:02.646,sensor46408',1-705,5286.0,525.915
2024-07-05 13:12:02.646,sensor46d02',1-705,3228.0,525.915
2024-07-05 13:12:02.647,sensor46404',1-705,7420.0,525.916
2024-07-05 13:12:02.647,sensor21413',1-705,24345.0,525.916
2024-07-05 13:12:02.647,sensor46452',1-705,8801.0,525.916
