time_x,client_no,response_time,is_success,host,time_s,time_y,sat,distance
2024-07-05 13:20:27.887714,46410,0.0,False,725,1031.156714,2024-07-05 13:20:27.660,1-725,3741.0
2024-07-05 13:20:27.899445,46490,0.0,False,725,1031.168445,2024-07-05 13:20:27.748,1-725,17227.0
2024-07-05 13:20:27.916662,46411,0.0,False,725,1031.185662,2024-07-05 13:20:27.652,1-725,11155.0
2024-07-05 13:20:27.959194,46402,0.0,False,725,1031.228194,2024-07-05 13:20:27.652,1-725,2707.0
2024-07-05 13:20:27.980501,46415,0.0,False,725,1031.249501,2024-07-05 13:20:27.652,1-725,4436.0
2024-07-05 13:20:28.000500,46451,0.0,False,725,1031.2695,2024-07-05 13:20:27.660,1-725,8902.0
2024-07-05 13:20:28.034112,21416,0.0,False,725,1031.303112,2024-07-05 13:20:27.653,1-725,11129.0
2024-07-05 13:20:28.039526,46412,0.0,False,725,1031.308526,2024-07-05 13:20:27.660,1-725,17233.0
2024-07-05 13:20:28.107139,21417,0.0,False,725,1031.376139,2024-07-05 13:20:27.661,1-725,15369.0
2024-07-05 13:20:28.121024,46413,0.0,False,725,1031.390024,2024-07-05 13:20:27.654,1-725,5923.0
2024-07-05 13:20:28.150027,46409,0.0,False,725,1031.419027,2024-07-05 13:20:27.654,1-725,2724.0
2024-07-05 13:20:28.166953,21d13,0.0,False,725,1031.435953,2024-07-05 13:20:27.654,1-725,25790.0
2024-07-05 13:20:28.179838,46419,0.0,False,725,1031.448838,2024-07-05 13:20:27.655,1-725,7392.0
2024-07-05 13:20:29.262169,46401,0.0,False,725,1032.531169,2024-07-05 13:20:27.655,1-725,5575.0
2024-07-05 13:20:29.262807,46d16,0.0,False,725,1032.531807,2024-07-05 13:20:27.656,1-725,5680.0
2024-07-05 13:20:29.321485,46416,0.0,False,725,1032.590485,2024-07-05 13:20:27.661,1-725,5675.0
2024-07-05 13:20:29.355012,21418,0.0,False,725,1032.624012,2024-07-05 13:20:27.655,1-725,17725.0
2024-07-05 13:20:29.377744,46414,0.0,False,725,1032.646744,2024-07-05 13:20:27.662,1-725,2200.0
2024-07-05 13:20:29.481780,46408,0.0,False,725,1032.75078,2024-07-05 13:20:27.657,1-725,4581.0
2024-07-05 13:20:29.539426,21419,0.0,False,725,1032.808426,2024-07-05 13:20:27.656,1-725,14902.0
2024-07-05 13:20:29.572548,46405,0.0,False,725,1032.841548,2024-07-05 13:20:27.747,1-725,8918.0
2024-07-05 13:20:29.594673,46d02,0.0,False,725,1032.863673,2024-07-05 13:20:27.658,1-725,2713.0
2024-07-05 13:20:29.610419,46407,0.0,False,725,1032.879419,2024-07-05 13:20:27.656,1-725,8912.0
2024-07-05 13:20:29.643240,46404,0.0,False,725,1032.91224,2024-07-05 13:20:27.658,1-725,8389.0
2024-07-05 13:20:29.730084,46452,0.0,False,725,1032.999084,2024-07-05 13:20:29.678,1-725,8894.0
2024-07-05 13:20:29.733068,21413,0.0,False,725,1033.002068,2024-07-05 13:20:29.678,1-725,25785.0
2024-07-05 13:20:29.737271,46d04,0.0,False,725,1033.006271,2024-07-05 13:20:27.748,1-725,8390.0
2024-07-05 13:20:29.800562,21414,0.0,False,725,1033.069562,2024-07-05 13:20:29.669,1-725,7777.0
2024-07-05 13:20:29.844165,46403,0.0,False,725,1033.113165,2024-07-05 13:20:29.678,1-725,2194.0
2024-07-05 13:20:29.845977,21415,0.0,False,725,1033.114977,2024-07-05 13:20:29.679,1-725,8949.0
2024-07-05 13:20:29.888719,46410,0.0,False,725,1033.157719,2024-07-05 13:20:29.679,1-725,3741.0
2024-07-05 13:20:29.900721,46490,0.0,False,725,1033.169721,2024-07-05 13:20:29.767,1-725,17227.0
2024-07-05 13:20:29.920892,46411,0.0,False,725,1033.189892,2024-07-05 13:20:29.671,1-725,11155.0
2024-07-05 13:20:29.959685,46402,0.0,False,725,1033.228685,2024-07-05 13:20:29.671,1-725,2707.0
2024-07-05 13:20:29.984719,46415,0.0,False,725,1033.253719,2024-07-05 13:20:29.672,1-725,3730.0
2024-07-05 13:20:29.996977,46451,0.0,False,725,1033.265977,2024-07-05 13:20:29.679,1-725,8902.0
2024-07-05 13:20:30.035182,21416,0.0,False,725,1033.304182,2024-07-05 13:20:29.672,1-725,11129.0
2024-07-05 13:20:30.039638,46412,0.0,False,725,1033.308638,2024-07-05 13:20:29.680,1-725,17233.0
2024-07-05 13:20:30.103959,21417,0.0,False,725,1033.372959,2024-07-05 13:20:29.680,1-725,15369.0
2024-07-05 13:20:30.121926,46413,0.0,False,725,1033.390926,2024-07-05 13:20:29.673,1-725,5923.0
2024-07-05 13:20:30.151834,46409,0.0,False,725,1033.420834,2024-07-05 13:20:29.674,1-725,2724.0
2024-07-05 13:20:30.168037,21d13,0.0,False,725,1033.437037,2024-07-05 13:20:29.672,1-725,25790.0
2024-07-05 13:20:30.176350,46419,0.0,False,725,1033.44535,2024-07-05 13:20:29.674,1-725,6879.0
2024-07-05 13:20:31.259217,46d16,0.0,False,725,1034.528217,2024-07-05 13:20:29.675,1-725,5680.0
2024-07-05 13:20:31.263140,46401,0.0,False,725,1034.53214,2024-07-05 13:20:29.674,1-725,5575.0
2024-07-05 13:20:31.317976,46416,0.0,False,725,1034.586976,2024-07-05 13:20:29.680,1-725,5675.0
2024-07-05 13:20:31.344858,46403,0.502024,True,725,1034.613858,2024-07-05 13:20:29.678,1-725,2194.0
2024-07-05 13:20:31.345062,46414,0.967655,True,725,1034.614062,2024-07-05 13:20:29.681,1-725,2200.0
2024-07-05 13:20:31.350835,21418,0.0,False,725,1034.619835,2024-07-05 13:20:29.675,1-725,17725.0
2024-07-05 13:20:31.361163,46d02,0.767851,True,725,1034.630163,2024-07-05 13:20:29.676,1-725,2713.0
2024-07-05 13:20:31.361994,46402,0.403324,True,725,1034.630994,2024-07-05 13:20:29.671,1-725,2707.0
2024-07-05 13:20:31.389830,46408,0.908442,True,725,1034.65883,2024-07-05 13:20:29.676,1-725,4581.0
2024-07-05 13:20:31.400536,46415,0.420782,True,725,1034.669536,2024-07-05 13:20:29.672,1-725,3730.0
2024-07-05 13:20:31.402401,46410,0.515005,True,725,1034.671401,2024-07-05 13:20:29.679,1-725,3741.0
2024-07-05 13:20:31.432870,21414,0.633363,True,725,1034.70187,2024-07-05 13:20:29.669,1-725,7777.0
2024-07-05 13:20:31.434508,46413,0.312876,True,725,1034.703508,2024-07-05 13:20:29.673,1-725,5923.0
2024-07-05 13:20:31.443570,46404,0.800701,True,725,1034.71257,2024-07-05 13:20:29.677,1-725,8389.0
2024-07-05 13:20:31.444125,46419,0.26816,True,725,1034.713125,2024-07-05 13:20:29.674,1-725,6879.0
2024-07-05 13:20:31.471050,46407,0.86548,True,725,1034.74005,2024-07-05 13:20:29.676,1-725,8912.0
2024-07-05 13:20:31.472537,46452,0.742887,True,725,1034.741537,2024-07-05 13:20:29.678,1-725,8894.0
2024-07-05 13:20:31.474542,46451,0.477973,True,725,1034.743542,2024-07-05 13:20:29.679,1-725,8902.0
2024-07-05 13:20:31.474834,46d04,0.73887,True,725,1034.743834,2024-07-05 13:20:29.767,1-725,8390.0
2024-07-05 13:20:31.540187,21419,0.0,False,725,1034.809187,2024-07-05 13:20:29.675,1-725,14902.0
2024-07-05 13:20:31.574044,46405,0.0,False,725,1034.843044,2024-07-05 13:20:29.766,1-725,8918.0
2024-07-05 13:20:31.585923,21417,0.483271,True,725,1034.854923,2024-07-05 13:20:29.680,1-725,15369.0
2024-07-05 13:20:31.586670,46490,0.690954,True,725,1034.85567,2024-07-05 13:20:29.767,1-725,17227.0
2024-07-05 13:20:31.591831,46412,0.553605,True,725,1034.860831,2024-07-05 13:20:29.680,1-725,17233.0
2024-07-05 13:20:31.600654,21413,0.872068,True,725,1034.869654,2024-07-05 13:20:29.678,1-725,25785.0
2024-07-05 13:20:31.605395,21d13,0.438361,True,725,1034.874395,2024-07-05 13:20:29.672,1-725,25790.0
2024-07-05 13:20:31.846980,21415,0.0,False,725,1035.11598,2024-07-05 13:20:31.756,1-725,8949.0
2024-07-05 13:20:31.921511,46411,0.0,False,725,1035.190511,2024-07-05 13:20:31.749,1-725,9925.0
2024-07-05 13:20:31.984629,46409,0.0,False,725,1035.253629,2024-07-05 13:20:31.751,1-725,2724.0
2024-07-05 13:20:31.993640,21416,0.0,False,725,1035.26264,2024-07-05 13:20:31.750,1-725,11129.0
2024-07-05 13:20:32.294117,46d16,0.035268,True,725,1035.563117,2024-07-05 13:20:31.753,1-725,5680.0
2024-07-05 13:20:32.311540,46401,0.048767,True,725,1035.58054,2024-07-05 13:20:31.752,1-725,5575.0
2024-07-05 13:20:32.352220,46416,0.034938,True,725,1035.62122,2024-07-05 13:20:31.758,1-725,5675.0
2024-07-05 13:20:32.391066,46414,0.013406,True,725,1035.660066,2024-07-05 13:20:31.758,1-725,2200.0
2024-07-05 13:20:32.434147,21418,0.083592,True,725,1035.703147,2024-07-05 13:20:31.752,1-725,17725.0
2024-07-05 13:20:32.510392,46408,0.028422,True,725,1035.779392,2024-07-05 13:20:31.754,1-725,4581.0
2024-07-05 13:20:32.610470,46d02,0.015902,True,725,1035.87947,2024-07-05 13:20:31.754,1-725,2713.0
2024-07-05 13:20:32.626198,46405,0.0532,True,725,1035.895198,2024-07-05 13:20:31.844,1-725,8918.0
2024-07-05 13:20:32.649559,21419,0.109835,True,725,1035.918559,2024-07-05 13:20:31.753,1-725,14902.0
2024-07-05 13:20:32.669198,46404,0.026022,True,725,1035.938198,2024-07-05 13:20:31.754,1-725,8389.0
2024-07-05 13:20:32.761990,46452,0.031215,True,725,1036.03099,2024-07-05 13:20:31.755,1-725,8894.0
2024-07-05 13:20:32.796089,21413,0.067123,True,725,1036.065089,2024-07-05 13:20:31.755,1-725,25785.0
2024-07-05 13:20:32.832715,21414,0.032476,True,725,1036.101715,2024-07-05 13:20:31.748,1-725,7777.0
2024-07-05 13:20:32.865407,46403,0.021534,True,725,1036.134407,2024-07-05 13:20:31.755,1-725,2194.0
2024-07-05 13:20:32.901672,21415,0.055139,True,725,1036.170672,2024-07-05 13:20:31.756,1-725,8949.0
2024-07-05 13:20:32.904775,46410,0.016518,True,725,1036.173775,2024-07-05 13:20:31.756,1-725,3741.0
2024-07-05 13:20:32.940290,46490,0.043791,True,725,1036.20929,2024-07-05 13:20:31.844,1-725,17227.0
2024-07-05 13:20:32.968674,46411,0.052553,True,725,1036.237674,2024-07-05 13:20:31.749,1-725,9925.0
2024-07-05 13:20:32.982921,46402,0.023317,True,725,1036.251921,2024-07-05 13:20:31.749,1-725,2707.0
2024-07-05 13:20:32.997447,46415,0.016916,True,725,1036.266447,2024-07-05 13:20:31.750,1-725,3730.0
2024-07-05 13:20:33.032839,46451,0.034659,True,725,1036.301839,2024-07-05 13:20:31.757,1-725,8902.0
2024-07-05 13:20:33.067141,21416,0.032709,True,725,1036.336141,2024-07-05 13:20:31.750,1-725,11129.0
2024-07-05 13:20:33.151719,46413,0.029157,True,725,1036.420719,2024-07-05 13:20:31.751,1-725,5923.0
2024-07-05 13:20:33.155916,21417,0.053211,True,725,1036.424916,2024-07-05 13:20:31.758,1-725,15369.0
2024-07-05 13:20:33.165157,46409,0.015443,True,725,1036.434157,2024-07-05 13:20:31.751,1-725,2724.0
2024-07-05 13:20:33.203382,46419,0.027135,True,725,1036.472382,2024-07-05 13:20:31.752,1-725,6879.0
2024-07-05 13:20:33.230434,21d13,0.063154,True,725,1036.499434,2024-07-05 13:20:31.751,1-725,25790.0
2024-07-05 13:20:33.611389,46407,0.0,False,725,1036.880389,2024-07-05 13:20:31.753,1-725,8912.0
2024-07-05 13:20:33.737976,46d04,0.0,False,725,1037.006976,2024-07-05 13:20:31.844,1-725,8390.0
2024-07-05 13:20:34.040426,46412,0.0,False,725,1037.309426,2024-07-05 13:20:33.859,1-725,17233.0
2024-07-05 13:20:34.291669,46401,0.027805,True,725,1037.560669,2024-07-05 13:20:33.854,1-725,5575.0
2024-07-05 13:20:34.300317,46d16,0.04083,True,725,1037.569317,2024-07-05 13:20:33.854,1-725,5680.0
2024-07-05 13:20:34.345981,46416,0.028475,True,725,1037.614981,2024-07-05 13:20:33.860,1-725,5675.0
2024-07-05 13:20:34.396816,21418,0.044833,True,725,1037.665816,2024-07-05 13:20:33.854,1-725,17725.0
2024-07-05 13:20:34.400002,46414,0.021979,True,725,1037.669002,2024-07-05 13:20:33.860,1-725,2200.0
2024-07-05 13:20:34.504564,46408,0.021185,True,725,1037.773564,2024-07-05 13:20:33.855,1-725,4581.0
2024-07-05 13:20:34.588512,21419,0.04767,True,725,1037.857512,2024-07-05 13:20:33.855,1-725,15131.0
2024-07-05 13:20:34.610639,46d02,0.015779,True,725,1037.879639,2024-07-05 13:20:33.856,1-725,2713.0
2024-07-05 13:20:34.619825,46405,0.04567,True,725,1037.888825,2024-07-05 13:20:33.948,1-725,8918.0
2024-07-05 13:20:34.660520,46407,0.054069,True,725,1037.92952,2024-07-05 13:20:33.855,1-725,8912.0
2024-07-05 13:20:34.670457,46404,0.025753,True,725,1037.939457,2024-07-05 13:20:33.856,1-725,8389.0
2024-07-05 13:20:34.766519,46452,0.035208,True,725,1038.035519,2024-07-05 13:20:33.857,1-725,8894.0
2024-07-05 13:20:34.793999,46d04,0.056839,True,725,1038.062999,2024-07-05 13:20:33.948,1-725,8390.0
2024-07-05 13:20:34.794148,21413,0.063147,True,725,1038.063148,2024-07-05 13:20:33.857,1-725,25785.0
2024-07-05 13:20:34.825627,21414,0.024529,True,725,1038.094627,2024-07-05 13:20:33.850,1-725,7777.0
2024-07-05 13:20:34.872235,46403,0.026818,True,725,1038.141235,2024-07-05 13:20:33.858,1-725,2194.0
2024-07-05 13:20:34.873781,21415,0.026826,True,725,1038.142781,2024-07-05 13:20:33.858,1-725,8949.0
2024-07-05 13:20:34.906493,46410,0.016729,True,725,1038.175493,2024-07-05 13:20:33.858,1-725,3741.0
2024-07-05 13:20:34.953682,46411,0.036404,True,725,1038.222682,2024-07-05 13:20:33.850,1-725,9925.0
2024-07-05 13:20:34.985357,46402,0.024458,True,725,1038.254357,2024-07-05 13:20:33.851,1-725,2707.0
2024-07-05 13:20:34.999373,46415,0.018667,True,725,1038.268373,2024-07-05 13:20:33.851,1-725,3730.0
2024-07-05 13:20:35.075756,21416,0.040237,True,725,1038.344756,2024-07-05 13:20:33.851,1-725,11129.0
2024-07-05 13:20:35.121206,46412,0.081563,True,725,1038.390206,2024-07-05 13:20:33.859,1-725,17233.0
2024-07-05 13:20:35.144946,21417,0.040211,True,725,1038.413946,2024-07-05 13:20:33.859,1-725,15369.0
2024-07-05 13:20:35.152324,46413,0.029135,True,725,1038.421324,2024-07-05 13:20:33.852,1-725,5923.0
2024-07-05 13:20:35.165897,46409,0.014441,True,725,1038.434897,2024-07-05 13:20:33.853,1-725,2724.0
2024-07-05 13:20:35.202772,46419,0.025458,True,725,1038.471772,2024-07-05 13:20:33.853,1-725,6879.0
2024-07-05 13:20:35.239602,21d13,0.071798,True,725,1038.508602,2024-07-05 13:20:33.852,1-725,25790.0
2024-07-05 13:20:35.899192,46490,0.0,False,725,1039.168192,2024-07-05 13:20:33.949,1-725,17227.0
2024-07-05 13:20:36.000833,46451,0.0,False,725,1039.269833,2024-07-05 13:20:35.913,1-725,8902.0
2024-07-05 13:20:36.282363,46d16,0.021352,True,725,1039.551363,2024-07-05 13:20:35.908,1-725,5680.0
2024-07-05 13:20:36.300322,46401,0.034619,True,725,1039.569322,2024-07-05 13:20:35.908,1-725,5575.0
2024-07-05 13:20:36.342200,46416,0.023521,True,725,1039.6112,2024-07-05 13:20:35.914,1-725,5675.0
2024-07-05 13:20:36.400277,21418,0.046336,True,725,1039.669277,2024-07-05 13:20:35.908,1-725,17725.0
2024-07-05 13:20:36.401987,46414,0.023691,True,725,1039.670987,2024-07-05 13:20:35.914,1-725,2200.0
2024-07-05 13:20:36.503443,46408,0.018752,True,725,1039.772443,2024-07-05 13:20:35.910,1-725,4581.0
2024-07-05 13:20:36.589151,21419,0.047286,True,725,1039.858151,2024-07-05 13:20:35.909,1-725,15131.0
2024-07-05 13:20:36.621271,46405,0.046905,True,725,1039.890271,2024-07-05 13:20:36.001,1-725,8918.0
2024-07-05 13:20:36.621703,46d02,0.024967,True,725,1039.890703,2024-07-05 13:20:35.910,1-725,3217.0
2024-07-05 13:20:36.634403,46407,0.027587,True,725,1039.903403,2024-07-05 13:20:35.909,1-725,8912.0
2024-07-05 13:20:36.759973,46452,0.027524,True,725,1040.028973,2024-07-05 13:20:35.911,1-725,8894.0
2024-07-05 13:20:36.782766,46d04,0.043738,True,725,1040.051766,2024-07-05 13:20:36.002,1-725,8390.0
2024-07-05 13:20:36.805798,21413,0.074283,True,725,1040.074798,2024-07-05 13:20:35.911,1-725,25785.0
2024-07-05 13:20:36.827414,21414,0.024877,True,725,1040.096414,2024-07-05 13:20:35.904,1-725,7777.0
2024-07-05 13:20:36.863107,46403,0.015663,True,725,1040.132107,2024-07-05 13:20:35.912,1-725,2194.0
2024-07-05 13:20:36.888597,21415,0.039731,True,725,1040.157597,2024-07-05 13:20:35.912,1-725,8949.0
2024-07-05 13:20:36.916458,46410,0.026359,True,725,1040.185458,2024-07-05 13:20:35.912,1-725,3741.0
2024-07-05 13:20:36.957686,46411,0.038842,True,725,1040.226686,2024-07-05 13:20:35.904,1-725,9925.0
2024-07-05 13:20:36.987552,46402,0.025254,True,725,1040.256552,2024-07-05 13:20:35.905,1-725,3226.0
2024-07-05 13:20:37.008957,46415,0.026913,True,725,1040.277957,2024-07-05 13:20:35.906,1-725,3730.0
2024-07-05 13:20:37.055031,46451,0.054902,True,725,1040.324031,2024-07-05 13:20:35.913,1-725,8902.0
2024-07-05 13:20:37.084635,46412,0.043473,True,725,1040.353635,2024-07-05 13:20:35.913,1-725,17233.0
2024-07-05 13:20:37.146495,21417,0.040515,True,725,1040.415495,2024-07-05 13:20:35.914,1-725,15369.0
2024-07-05 13:20:37.154561,46413,0.031132,True,725,1040.423561,2024-07-05 13:20:35.907,1-725,5923.0
2024-07-05 13:20:37.167187,46409,0.014913,True,725,1040.436187,2024-07-05 13:20:35.907,1-725,2724.0
2024-07-05 13:20:37.221303,46419,0.042239,True,725,1040.490303,2024-07-05 13:20:35.907,1-725,6879.0
2024-07-05 13:20:37.232099,21d13,0.063259,True,725,1040.501099,2024-07-05 13:20:35.906,1-725,25790.0
2024-07-05 13:20:37.647513,46404,0.0,False,725,1040.916513,2024-07-05 13:20:35.910,1-725,8389.0
2024-07-05 13:20:37.900347,46490,0.0,False,725,1041.169347,2024-07-05 13:20:36.002,1-725,17227.0
2024-07-05 13:20:38.038095,21416,0.0,False,725,1041.307095,2024-07-05 13:20:37.994,1-725,11129.0
2024-07-05 13:20:38.302407,46d16,0.039927,True,725,1041.571407,2024-07-05 13:20:37.996,1-725,5680.0
2024-07-05 13:20:38.302567,46401,0.034884,True,725,1041.571567,2024-07-05 13:20:37.995,1-725,5575.0
2024-07-05 13:20:38.348617,46416,0.028471,True,725,1041.617617,2024-07-05 13:20:38.002,1-725,5675.0
2024-07-05 13:20:38.395302,46414,0.015822,True,725,1041.664302,2024-07-05 13:20:38.002,1-725,2200.0
2024-07-05 13:20:38.418836,21418,0.063469,True,725,1041.687836,2024-07-05 13:20:37.996,1-725,17725.0
2024-07-05 13:20:38.512235,46408,0.025741,True,725,1041.781235,2024-07-05 13:20:37.998,1-725,4581.0
2024-07-05 13:20:38.589375,21419,0.046178,True,725,1041.858375,2024-07-05 13:20:37.997,1-725,15131.0
2024-07-05 13:20:38.602551,46405,0.02693,True,725,1041.871551,2024-07-05 13:20:38.088,1-725,8918.0
2024-07-05 13:20:38.622278,46d02,0.023399,True,725,1041.891278,2024-07-05 13:20:37.998,1-725,3217.0
2024-07-05 13:20:38.646938,46407,0.038495,True,725,1041.915938,2024-07-05 13:20:37.997,1-725,8912.0
2024-07-05 13:20:38.691693,46404,0.044641,True,725,1041.960693,2024-07-05 13:20:37.998,1-725,8389.0
2024-07-05 13:20:38.794657,46452,0.060607,True,725,1042.063657,2024-07-05 13:20:37.999,1-725,8894.0
2024-07-05 13:20:38.798720,21413,0.065826,True,725,1042.06772,2024-07-05 13:20:37.999,1-725,25785.0
2024-07-05 13:20:38.838506,21414,0.034062,True,725,1042.107506,2024-07-05 13:20:37.992,1-725,7777.0
2024-07-05 13:20:38.880579,21415,0.031689,True,725,1042.149579,2024-07-05 13:20:38.000,1-725,8949.0
2024-07-05 13:20:38.881704,46403,0.032392,True,725,1042.150704,2024-07-05 13:20:37.999,1-725,2194.0
2024-07-05 13:20:38.920334,46410,0.028547,True,725,1042.189334,2024-07-05 13:20:38.000,1-725,3741.0
2024-07-05 13:20:38.957529,46411,0.03699,True,725,1042.226529,2024-07-05 13:20:37.993,1-725,9925.0
2024-07-05 13:20:38.980998,46490,0.081276,True,725,1042.249998,2024-07-05 13:20:38.090,1-725,17227.0
2024-07-05 13:20:38.987271,46402,0.024368,True,725,1042.256271,2024-07-05 13:20:37.993,1-725,3226.0
2024-07-05 13:20:39.008111,46415,0.024237,True,725,1042.277111,2024-07-05 13:20:37.993,1-725,3730.0
2024-07-05 13:20:39.027016,46451,0.026664,True,725,1042.296016,2024-07-05 13:20:38.001,1-725,8902.0
2024-07-05 13:20:39.087872,46412,0.045898,True,725,1042.356872,2024-07-05 13:20:38.001,1-725,17233.0
2024-07-05 13:20:39.097166,21416,0.059429,True,725,1042.366166,2024-07-05 13:20:37.994,1-725,11129.0
2024-07-05 13:20:39.159487,21417,0.053308,True,725,1042.428487,2024-07-05 13:20:38.002,1-725,15369.0
2024-07-05 13:20:39.176538,46409,0.022252,True,725,1042.445538,2024-07-05 13:20:37.995,1-725,2724.0
2024-07-05 13:20:39.222535,46419,0.042086,True,725,1042.491535,2024-07-05 13:20:37.995,1-725,6879.0
2024-07-05 13:20:39.231583,21d13,0.062137,True,725,1042.500583,2024-07-05 13:20:37.994,1-725,25790.0
2024-07-05 13:20:39.741963,46d04,0.0,False,725,1043.010963,2024-07-05 13:20:38.089,1-725,8390.0
2024-07-05 13:20:40.126852,46413,0.0,False,725,1043.395852,2024-07-05 13:20:40.094,1-725,5923.0
2024-07-05 13:20:40.294744,46401,0.025458,True,725,1043.563744,2024-07-05 13:20:40.096,1-725,5575.0
2024-07-05 13:20:40.299870,46d16,0.035747,True,725,1043.56887,2024-07-05 13:20:40.096,1-725,5680.0
2024-07-05 13:20:40.350792,46416,0.028977,True,725,1043.619792,2024-07-05 13:20:40.102,1-725,5675.0
2024-07-05 13:20:40.395611,46414,0.014225,True,725,1043.664611,2024-07-05 13:20:40.102,1-725,2200.0
2024-07-05 13:20:40.408939,21418,0.051872,True,725,1043.677939,2024-07-05 13:20:40.096,1-725,17725.0
2024-07-05 13:20:40.514994,46408,0.027427,True,725,1043.783994,2024-07-05 13:20:40.098,1-725,4581.0
2024-07-05 13:20:40.593531,21419,0.049136,True,725,1043.862531,2024-07-05 13:20:40.097,1-725,15131.0
2024-07-05 13:20:40.613443,46405,0.035802,True,725,1043.882443,2024-07-05 13:20:40.188,1-725,8918.0
2024-07-05 13:20:40.635545,46d02,0.035142,True,725,1043.904545,2024-07-05 13:20:40.098,1-725,3217.0
2024-07-05 13:20:40.638883,46407,0.029019,True,725,1043.907883,2024-07-05 13:20:40.097,1-725,8912.0
2024-07-05 13:20:40.681620,46404,0.033597,True,725,1043.95062,2024-07-05 13:20:40.098,1-725,8389.0
2024-07-05 13:20:40.795256,21413,0.061215,True,725,1044.064256,2024-07-05 13:20:40.099,1-725,25785.0
2024-07-05 13:20:40.796121,46d04,0.05491,True,725,1044.065121,2024-07-05 13:20:40.188,1-725,8390.0
2024-07-05 13:20:40.839297,21414,0.032825,True,725,1044.108297,2024-07-05 13:20:40.091,1-725,7777.0
2024-07-05 13:20:40.867586,46403,0.017602,True,725,1044.136586,2024-07-05 13:20:40.099,1-725,2194.0
2024-07-05 13:20:40.885629,21415,0.034823,True,725,1044.154629,2024-07-05 13:20:40.100,1-725,8949.0
2024-07-05 13:20:40.912670,46410,0.019353,True,725,1044.18167,2024-07-05 13:20:40.100,1-725,3741.0
2024-07-05 13:20:40.945724,46490,0.045065,True,725,1044.214724,2024-07-05 13:20:40.188,1-725,17227.0
2024-07-05 13:20:40.951439,46411,0.029129,True,725,1044.220439,2024-07-05 13:20:40.093,1-725,9925.0
2024-07-05 13:20:41.002726,46415,0.016939,True,725,1044.271726,2024-07-05 13:20:40.093,1-725,3730.0
2024-07-05 13:20:41.028446,46451,0.027035,True,725,1044.297446,2024-07-05 13:20:40.101,1-725,8902.0
2024-07-05 13:20:41.072097,21416,0.033579,True,725,1044.341097,2024-07-05 13:20:40.094,1-725,11856.0
2024-07-05 13:20:41.087018,46412,0.043817,True,725,1044.356018,2024-07-05 13:20:40.101,1-725,17233.0
2024-07-05 13:20:41.170728,46409,0.015003,True,725,1044.439728,2024-07-05 13:20:40.095,1-725,2724.0
2024-07-05 13:20:41.185235,46413,0.058755,True,725,1044.454235,2024-07-05 13:20:40.094,1-725,5923.0
2024-07-05 13:20:41.233437,21d13,0.062453,True,725,1044.502437,2024-07-05 13:20:40.094,1-725,25790.0
2024-07-05 13:20:41.737015,46452,0.0,False,725,1045.006015,2024-07-05 13:20:40.099,1-725,8894.0
2024-07-05 13:20:41.965754,46402,0.0,False,725,1045.234754,2024-07-05 13:20:40.093,1-725,3226.0
2024-07-05 13:20:42.108651,21417,0.0,False,725,1045.377651,2024-07-05 13:20:40.102,1-725,15369.0
2024-07-05 13:20:42.182341,46419,0.0,False,725,1045.451341,2024-07-05 13:20:40.095,1-725,6879.0
2024-07-05 13:20:43.267080,46d16,0.0,False,725,1046.53608,2024-07-05 13:20:42.191,1-725,5680.0
2024-07-05 13:20:43.271955,46401,0.0,False,725,1046.540955,2024-07-05 13:20:42.191,1-725,5575.0
2024-07-05 13:20:43.329043,46416,0.0,False,725,1046.598043,2024-07-05 13:20:42.197,1-725,4975.0
2024-07-05 13:20:43.364168,21418,0.0,False,725,1046.633168,2024-07-05 13:20:42.191,1-725,17725.0
2024-07-05 13:20:43.383243,46414,0.0,False,725,1046.652243,2024-07-05 13:20:42.198,1-725,2200.0
2024-07-05 13:20:43.490259,46408,0.0,False,725,1046.759259,2024-07-05 13:20:42.193,1-725,4581.0
2024-07-05 13:20:43.546967,21419,0.0,False,725,1046.815967,2024-07-05 13:20:42.192,1-725,15131.0
2024-07-05 13:20:43.580018,46405,0.0,False,725,1046.849018,2024-07-05 13:20:42.285,1-725,8918.0
2024-07-05 13:20:43.602875,46d02,0.0,False,725,1046.871875,2024-07-05 13:20:42.193,1-725,3217.0
2024-07-05 13:20:43.617076,46407,0.0,False,725,1046.886076,2024-07-05 13:20:42.192,1-725,8912.0
2024-07-05 13:20:43.650525,46404,0.0,False,725,1046.919525,2024-07-05 13:20:42.194,1-725,8389.0
2024-07-05 13:20:43.737222,46452,0.0,False,725,1047.006222,2024-07-05 13:20:42.195,1-725,8894.0
2024-07-05 13:20:43.739779,21413,0.0,False,725,1047.008779,2024-07-05 13:20:42.194,1-725,25785.0
2024-07-05 13:20:43.743742,46d04,0.0,False,725,1047.012742,2024-07-05 13:20:42.285,1-725,7433.0
2024-07-05 13:20:43.809577,21414,0.0,False,725,1047.078577,2024-07-05 13:20:42.186,1-725,7777.0
2024-07-05 13:20:43.853005,46403,0.0,False,725,1047.122005,2024-07-05 13:20:42.195,1-725,2194.0
2024-07-05 13:20:43.854189,21415,0.0,False,725,1047.123189,2024-07-05 13:20:42.195,1-725,8949.0
2024-07-05 13:20:43.895967,46410,0.0,False,725,1047.164967,2024-07-05 13:20:42.196,1-725,3741.0
